gene,gs001,gs002,gs003,gs004,gs005,gs006,gs007,gs008,gs009,gs010,gs011,gs012,gs013,gs014,gs015,gs016,gs017,gs018,gs019,gs020,gs021,gs022,gs023,gs024
TLR7,194.160501178138,152.546397269417,174.613370285334,192.372264338422,192.428681299186,199.914743129269,188.18783102981,192.472251999865,188.041295340894,207.652759492857,219.524754826501,161.139202402289,174.056587765975,178.47693037084,200.58267828733,219.764060072607,231.704229533506,214.142557953079,207.807262684055,164.852723559281,186.37999840174,236.68334584612,228.540664159768,203.111035833035
TLR8,193.015011495671,118.896456695281,184.735884504773,132.828468233672,174.620371461729,183.572938513797,165.203057774261,174.821958148349,117.986695115855,187.453074717288,134.982858954806,170.435694848575,153.642543521817,165.282137853152,169.57472802069,184.27807870111,174.46776807136,155.740042147694,167.275195968589,173.885749507734,176.424983650311,210.385196307662,167.010485347523,177.487797466406
TLR9,144.904444832062,116.653127323672,159.429598956174,151.149636265903,159.285437990586,155.24714384698,152.99239698225,173.140977781538,228.59922178697,152.709616903308,160.558558546243,146.884580651317,151.493696759274,165.976600617241,141.473773091547,158.753074556699,154.46948635567,175.207547416156,155.051239340115,149.044928149487,153.749672272058,181.457231815359,184.590536436736,154.364387233107
TLX1,95.6483884859853,74.0298692630995,65.7963424263577,96.1861321692108,92.00960082686,109.490090923659,116.360414606218,100.858822008663,132.735032005337,103.422386050917,103.723670565272,103.500949235316,114.963301796045,115.280818838753,112.403819716572,98.3646501174843,87.5786819962953,109.594844474303,108.085511241242,110.09000374678,113.929613266345,105.192598153831,57.1351660399421,116.242008199829
TMEFF2,173.541686893734,130.113103553326,164.490856065894,196.952556346479,177.093747828042,167.231133898326,169.512702759676,168.098036681105,188.041295340894,162.405465595581,179.029897140059,174.154291827089,176.205434528518,167.365526145418,187.016700045675,171.826857167251,166.882212937822,170.881435134275,190.436376948855,171.062928898843,175.871927275232,205.125566399971,136.2453959414,171.863184166414
TMEM140,139.749741260961,118.896456695281,154.368341846455,137.40876024173,123.174143042409,135.092251487898,130.725897890937,158.012154480239,147.483368894819,114.734209525236,156.29594194767,131.390426574174,137.526192802745,149.309494279108,146.31876532071,138.208559025832,127.575245427674,139.877630447466,135.106889051553,136.059953348584,126.096853518091,131.490747692289,114.270332079884,129.991062933142
TMEM163,163.805024592765,166.006373499072,172.082741730474,201.532848354537,171.652319822153,177.036216667609,197.525395164877,210.122545851381,298.653822012009,185.837099935242,189.686438636491,156.800839260689,179.428704672332,181.254781427196,155.039751333202,224.744548686151,210.326755975355,199.722183680145,182.715983288767,1075.49465198777,197.994182278406,149.899452369209,197.775574753646,174.363012299744
TMEM173,194.160501178138,181.709679100335,215.103427163092,169.470804298133,187.976603839821,182.483484872766,204.708136807236,201.717644017326,228.59922178697,185.029112544219,183.292513738632,181.591485784118,200.917172297761,168.059988909507,148.256762212375,199.842105618433,185.501302811051,189.62792168909,183.359349427107,152.996877001935,168.129138024121,218.2746411692,228.540664159768,183.73736779973
TMEM45B,146.049934514528,179.466349728726,182.205255949914,155.72992827396,163.242840176687,163.962772975231,170.230976923912,154.650193746616,199.102548008006,151.093642121262,166.952483444102,151.222943792917,161.163507190717,184.72709524764,173.45072180402,160.620757786778,182.742919126128,160.066154429574,170.492026660293,175.57944187307,169.788307149359,170.937971999976,145.035421486007,158.114129433101
TMPRSS2,181.560114671002,222.089607789298,156.898970401314,247.335768435114,184.513876926983,187.386026257407,175.258896073564,196.674702916893,191.728379563265,151.901629512285,171.925536142437,171.675227174746,198.768325535218,192.366185652618,190.892693829005,179.297590087566,184.81170688982,185.30180940721,180.142518735404,191.387237282864,167.023025273963,215.644826215354,210.960613070555,189.361981099722
TMUB2,150.631893244396,172.736361613899,161.960227511034,82.4452561450378,142.961153972917,144.897334257181,173.822347745092,146.245291912561,180.667126896153,143.013768211034,154.875069748146,127.67182959566,156.865813665632,137.503627289597,140.504774645714,138.831120102525,171.019788465207,160.787173143221,148.617577956708,150.174056393043,157.621066897614,168.30815704613,149.43043425831,145.614988766453
TNC,376.866105531607,217.60294904608,268.246626815151,174.051096306191,278.996854120156,182.483484872766,251.395957482571,201.717644017326,147.483368894819,349.858540312869,210.289085529593,197.085639861261,541.50938416081,163.198749560885,239.342616120631,179.297590087566,181.363727283667,193.233015257324,180.142518735404,243.891700608251,276.528187539673,147.269637415364,224.145651387465,409.971813866064
TNF,128.294844436292,112.166468580454,126.531427742996,128.248176225614,125.15284413546,146.531514718728,126.416252905521,132.797448978073,95.8641897816324,129.277982563647,120.774136959563,117.755570986288,121.409842083674,144.448254930486,124.031801066562,118.286604571658,126.885649506444,134.830499451939,123.52629856142,134.930825105028,125.543797143012,113.082043015369,118.665344852187,121.241664466489
TNFAIP3,211.915591256375,318.552770768489,291.02228380889,196.952556346479,243.874909718505,236.956166924338,254.98732830375,247.104113921224,173.292958451412,249.668103826043,223.076935325311,257.822723843663,234.224297117176,242.367504667017,186.047701599843,154.395147019849,178.605343598744,173.765509988862,171.135392798634,174.450313629513,197.994182278406,260.351680430732,303.255881288923,202.486078799702
TNFAIP6,179.269135306068,242.27957213378,187.266513059633,114.507300201441,189.46062965961,182.483484872766,197.525395164877,244.582643371007,158.54462156193,184.221125153196,152.74376144886,205.762366144461,175.131011147246,186.810483539907,186.047701599843,166.846368553708,160.675849646746,162.229210570515,196.226672193922,218.486315128225,160.93940514809,181.457231815359,171.405498119826,168.738398999752
TNFRSF10A,159.795810704131,143.573079782981,156.898970401314,155.72992827396,162.253489630162,158.515504770074,170.230976923912,163.895585764077,180.667126896153,165.637415159672,166.24204734434,164.238033217718,132.154075896388,174.310153786307,154.07075288737,162.488441016857,159.296657804285,178.091622270743,169.205294383611,154.126005245492,160.93940514809,189.346676676896,153.825447030613,156.239258333104
TNFRSF10B,170.677962687567,161.519714755853,136.653941962435,141.989052249787,154.833360531221,199.370016308753,181.005089387451,178.183918881971,162.231705784301,186.645087326265,188.976002536729,189.028679741147,195.545055391404,176.393542078574,181.20270937068,176.184784704102,195.15564570828,192.511996543677,172.422125075315,177.837698360183,183.614716526343,178.827416861513,197.775574753646,186.23719593306
TNFRSF10C,105.385050786954,83.0031867495358,116.408913523556,68.7043801208649,86.0734975477077,101.319188615924,83.3198030513663,84.8895085239579,88.4900213368914,107.462323006031,88.8045124702672,89.8660936474305,87.0282938829874,90.2801593315534,96.8998445832514,95.8744058107125,95.8538330510633,85.801226923961,86.2110625376575,86.9428747538672,81.8523435117433,86.7838934769107,87.9002554460648,99.368168299854
TNFRSF10D,26.9190075379719,13.4599762296544,35.4287997680388,9.16058401611532,27.2071400294478,17.9759850770187,24.4213215840211,21.0122545851381,29.4966737789638,20.1996847755698,26.9965717909612,21.0720495449147,27.9350079130577,13.1947925176886,19.3799689166503,23.6573209143317,26.8942409279962,20.9095426957552,25.0912793952884,15.807795409794,19.9100295028565,26.2981495384578,17.580051089213,20.6235820999697
TNFRSF11A,163.805024592765,170.49303224229,189.797141614493,192.372264338422,154.833360531221,144.352607436665,152.274122818014,188.269801082837,110.612526671114,157.557541249444,148.481144850287,161.139202402289,159.014660428174,150.698419807285,180.233710924848,166.846368553708,157.227870040593,177.370603557096,168.561928245271,140.011902201033,159.833292397931,163.048527138438,171.405498119826,173.113098233079
TNFRSF11B,167.241493640166,179.466349728726,154.368341846455,137.40876024173,172.641670368678,168.320587539357,159.456864460373,170.619507231321,136.422116227708,166.445402550695,175.477716641248,155.561306934518,157.940237046903,182.643706955374,163.760737345695,166.846368553708,172.398980307668,203.327277248378,174.352223490337,167.110980046394,165.916912523804,152.529267323055,114.270332079884,166.863527899755
TNFRSF12A,198.169715066772,170.49303224229,179.674627395054,123.667884217557,180.061799467618,151.978782923886,175.258896073564,187.429310899432,110.612526671114,194.724961236493,137.114167254093,162.998500891546,190.172938485046,145.142717694574,145.349766874877,112.683554881422,126.196053585213,126.178274888178,124.813030838101,184.047903699745,202.418633279041,163.048527138438,254.910740793588,162.488828666428
TNFRSF13B,116.839947611623,159.276385384244,106.286399304116,128.248176225614,136.530375420502,129.644983282741,145.809655339891,131.956958794667,162.231705784301,110.694272570122,107.275851064083,130.150894248003,132.154075896388,127.781148592353,141.473773091547,124.512215338588,124.127265821521,129.062349742765,126.099763114783,136.624517470363,129.415191768567,128.860932738443,140.640408713704,134.365762166469
TNFRSF13C,46.9650769811425,40.3799286889633,60.7350853166378,45.8029200805766,46.00480041343,47.3912333848675,62.4898522885247,56.3128422881701,129.047947782967,42.0153443331852,61.0975045795439,46.4824622314296,48.3490521572152,60.4182604757319,47.4809238457932,51.050008288821,48.271714486147,58.4025158053852,56.6162201739841,57.5855404213926,43.6914536312684,49.9664841230698,65.9251915845486,49.3716056332608
TNFRSF14,175.832666258668,213.116290302862,179.674627395054,164.890512290076,170.168294002365,179.215123949671,142.936558682947,155.490683930022,180.667126896153,180.989175589105,167.662919543865,165.477565543889,167.610047478346,143.753792166397,147.287763766542,143.811608716069,135.160800561212,148.529855011227,144.757381126664,134.366260983249,141.029375645233,155.159082276901,202.170587525949,139.365418433129
TNFRSF17,144.904444832062,130.113103553326,139.184570517295,146.569344257845,161.264139083636,134.547524667383,137.908639533296,130.275978427856,154.85753733956,147.053705166148,125.036753558136,139.447386694289,152.568120140546,157.643047448174,139.535776199882,131.982948258903,139.298376088596,157.182079574987,157.624703893478,158.642518219719,143.79465752063,173.567786953821,136.2453959414,148.114816899782
TNFRSF18,65.2929119006127,91.976504235972,73.3882280909374,77.8649641369802,72.2225898963525,65.911945282402,85.474625544074,84.8895085239579,110.612526671114,86.4546508394387,81.7001514726459,74.991705733373,77.3584834515443,72.2241274652428,57.1709083041183,90.2713561204761,65.5116125169138,90.1273392058414,77.8473027392281,72.8287717094083,69.1320468849183,81.5242635692192,43.9501277230324,65.6204884999036
TNFRSF1A,221.07950871611,242.27957213378,220.164684272812,229.014600402883,209.74231586338,209.719825898552,187.469556865574,144.56431154575,143.796284672449,249.668103826043,232.312604622219,215.678624753833,242.819684167347,143.753792166397,163.760737345695,198.596983465047,212.395543739047,188.185884261797,182.072617150426,171.062928898843,176.424983650311,155.159082276901,268.095779110498,171.863184166414
TNFRSF1B,285.799675775489,186.196337843553,260.654741150571,174.051096306191,306.203994149604,252.208517898778,219.79189425619,247.104113921224,269.157148233045,413.689544203669,164.821175144816,322.278404804578,214.88467625429,204.172052642129,152.132755995705,168.714051783786,172.398980307668,172.323472561569,193.653207640559,152.432312880157,186.37999840174,197.236121538434,435.106264458021,162.488828666428
TNFRSF25,162.086790069065,134.599762296544,177.143998840194,155.72992827396,140.982452879866,147.076241539244,173.104073580856,158.852644663644,117.986695115855,157.557541249444,147.060272650763,133.249725063431,154.716966903089,145.837180458663,144.380768429045,148.169536252919,172.398980307668,133.388462024645,182.072617150426,152.996877001935,149.878277646503,147.269637415364,184.590536436736,143.740117666455
TNFRSF4,143.186210308361,152.546397269417,116.408913523556,128.248176225614,122.184792495884,127.466076000678,124.979704577049,126.073527510829,140.109200450078,113.926222134214,131.430678455996,118.375337149374,125.70753560876,143.059329402308,147.287763766542,133.228070412289,140.677567931057,138.435593020172,135.106889051553,143.963851053481,142.688544770471,178.827416861513,87.9002554460648,116.242008199829
TNFRSF8,136.31327221356,134.599762296544,126.531427742996,123.667884217557,138.01440124029,138.905339231508,140.78173619024,139.521370445317,151.17045311719,128.469995172624,126.457625757661,121.474167964803,124.633112227488,123.614372007819,122.093804174897,129.492703952131,121.368882136598,108.873825760656,122.239566284738,138.882773957476,158.727179647772,163.048527138438,162.61547257522,139.990375466461
TNFRSF9,136.31327221356,132.356432924935,136.653941962435,137.40876024173,131.583622687875,139.99479287254,135.753817040588,136.159409711695,132.735032005337,138.165843864897,126.457625757661,123.33346645406,103.144644602059,136.809164525508,137.597779308217,138.831120102525,121.368882136598,130.504387170058,117.736003316353,130.978876252579,149.325221271424,170.937971999976,140.640408713704,122.491578533153
TNFSF10,247.425771412848,596.725612848014,430.206854326185,178.631388314249,310.656071608968,252.208517898778,229.129458391257,240.38019245398,114.299610893485,324.002943800139,272.097026208899,264.640151637606,199.84274891649,172.22676549404,225.776637878976,179.920151164259,153.77989043444,143.482724015699,136.393621328234,170.498364777064,165.916912523804,144.639822461518,505.426468814873,224.359574966337
TNFSF11,130.013078959992,127.869774181717,134.123313407575,160.310220282018,143.950504519442,151.978782923886,139.345187861768,122.711566777206,136.422116227708,147.861692557171,144.218528251714,137.588088205031,159.014660428174,153.476270863641,123.062802620729,112.060993804729,145.504739379672,138.435593020172,147.974211818367,156.948825854384,131.074360893805,120.971487876906,92.295268218368,137.490547333131
TNFSF12,48.6833115048428,49.3532461753996,40.4900568777586,68.7043801208649,54.9089553321584,59.3752234362134,63.9264006169965,55.4723521047646,55.3062633355571,55.7511299805726,59.6766323800196,65.6952132870871,50.4978989197581,85.4189199829313,61.0469020874484,47.9372029053563,57.2364614621457,72.1018713646731,43.1055312688288,54.1981556907224,59.7300885085694,44.7068542153783,61.5301788122454,62.4957033332415
TNFSF13,147.768169038229,166.006373499072,139.184570517295,151.149636265903,146.918556159018,136.18170512893,131.444172055173,141.202350812128,158.54462156193,149.477667339216,115.090648161466,142.546217509717,124.633112227488,123.614372007819,150.19475910404,145.679291946148,133.09201279752,120.410125179004,140.897184296619,138.318209835698,139.370206519995,178.827416861513,105.480306535278,134.365762166469
TNFSF13B,174.114431734967,190.682996586771,151.837713291595,128.248176225614,180.061799467618,189.56493353947,155.865493639194,163.055095580672,158.54462156193,195.532948627516,151.322889249335,191.50774439349,194.470632010132,154.865196391819,143.411769983212,173.69454039733,149.642314907056,136.993555592879,169.848660521952,150.174056393043,157.621066897614,176.197601907667,202.170587525949,160.613957566431
TNFSF14,154.64110713303,141.329750411372,111.347656413836,151.149636265903,132.5729732344,141.084246513571,147.964477832599,142.883331178939,143.796284672449,126.046032999555,139.955911653141,135.728789715774,146.121579852917,145.837180458663,161.82274045403,145.056730869455,143.43595161598,149.97189243852,164.701731415226,143.963851053481,155.961897772376,139.380192553826,127.455370396794,139.365418433129
TNFSF15,119.70367181779,130.113103553326,124.000799188136,114.507300201441,126.636869955248,107.311183641597,127.852801233993,105.061272925691,162.231705784301,123.622070826487,117.221956460753,123.953232617145,128.930805752574,134.031313469152,123.062802620729,114.551238111501,122.058478057829,108.873825760656,112.589074209627,119.687593817012,131.074360893805,152.529267323055,101.085293762975,126.86627776648
TNFSF18,135.167782531093,148.059738526199,111.347656413836,141.989052249787,134.551674327451,147.076241539244,165.203057774261,126.073527510829,140.109200450078,134.933894300806,125.036753558136,143.165983672803,153.642543521817,146.531643222752,156.008749779035,117.664043494965,133.78160871875,129.783368456412,134.463522913212,132.108004496136,152.6435595219,157.788897230747,118.665344852187,149.98968799978
TNFSF4,107.103285310654,100.949821722408,101.225142194396,91.6058401611532,115.259338670206,112.758451846754,132.162446219409,119.349606043584,129.047947782967,118.77414648035,108.696723263607,109.698610866174,111.740031652231,111.808505018309,126.938796404059,134.473192565675,137.919184246134,131.946424597352,111.945708071287,138.318209835698,111.164331390949,105.192598153831,105.480306535278,120.616707433156
TNFSF8,142.613465467128,130.113103553326,161.960227511034,137.40876024173,132.5729732344,132.36861738532,147.246203668363,146.245291912561,129.047947782967,116.350184307282,135.693295054568,145.02528216206,140.74946294656,154.865196391819,141.473773091547,130.737826105517,135.850396482442,131.225405883705,134.463522913212,127.026927400131,136.051868269519,160.418712184593,118.665344852187,135.615676233134
TNFSF9,152.350127768096,130.113103553326,129.062056297855,160.310220282018,101.903106292114,106.221730000565,127.134527069757,124.392547144018,88.4900213368914,106.654335615008,125.747189657898,124.572998780231,151.493696759274,123.614372007819,125.969797958227,127.002459645359,124.127265821521,127.620312315471,135.750255189894,134.366260983249,131.074360893805,155.159082276901,87.9002554460648,124.991406666483
TNKS,127.722099595058,141.329750411372,154.368341846455,164.890512290076,138.509076513553,147.62096835976,145.809655339891,141.202350812128,195.415463785635,135.741881691829,147.060272650763,150.603177629832,160.089083809446,140.975941110041,149.225760658207,153.772585943156,140.677567931057,162.229210570515,166.631829830249,158.07795409794,171.447476274597,170.937971999976,118.665344852187,147.48985986645
TNN,127.722099595058,132.356432924935,118.939542078416,114.507300201441,131.583622687875,115.482085949332,122.106607920106,109.263723842718,95.8641897816324,100.190436486826,107.986287163845,127.052063432574,119.260995321131,116.669744366931,130.814790187389,111.438432728036,133.09201279752,128.341331029118,122.239566284738,119.687593817012,122.225458892536,113.082043015369,105.480306535278,106.867652699843
TNR,127.722099595058,143.573079782981,108.817027858976,128.248176225614,120.700766676096,129.100256462225,129.289349562465,144.56431154575,471.946780463421,112.310247352168,122.90544525885,135.728789715774,141.823886327831,155.559659155907,143.411769983212,131.982948258903,150.331910828286,142.040686588406,148.617577956708,134.366260983249,136.051868269519,118.34167292306,105.480306535278,141.865246566458
TOLLIP,133.449548007393,141.329750411372,151.837713291595,141.989052249787,146.918556159018,142.173700154603,153.710671146486,157.171664296833,199.102548008006,134.125906909783,144.928964351476,130.770660411088,138.600616184017,143.059329402308,142.44277153738,133.850631488982,138.608780167365,131.946424597352,128.029861529805,147.351235784152,151.537446771741,144.639822461518,105.480306535278,147.48985986645
TOP2A,136.31327221356,139.086421039763,134.123313407575,146.569344257845,137.519725967027,143.80788061615,137.908639533296,126.073527510829,140.109200450078,117.966159089328,132.141114555758,141.926451346632,159.014660428174,156.254121919996,132.752787079054,132.605509335596,132.402416876289,151.413929865814,147.974211818367,158.642518219719,136.604924644599,120.971487876906,162.61547257522,155.614301299771
TOX,126.003865071358,150.303067897808,111.347656413836,128.248176225614,131.583622687875,124.7424418981,124.979704577049,119.349606043584,114.299610893485,129.277982563647,130.720242356233,124.572998780231,105.293491364602,117.364207131019,122.093804174897,127.002459645359,124.127265821521,139.156611733819,122.239566284738,135.495389226806,127.20296626825,149.899452369209,101.085293762975,135.615676233134
TP53,145.477189673295,166.006373499072,151.837713291595,164.890512290076,140.982452879866,150.889329282854,151.555848653778,147.926272279372,213.850884897488,165.637415159672,151.322889249335,143.165983672803,145.047156471646,148.615031515019,154.07075288737,179.920151164259,152.400698591978,156.461060861341,148.617577956708,137.75364571392,450.187889314588,152.529267323055,158.220459802917,137.490547333131
TP73,118.558182135323,150.303067897808,96.1638850846766,100.766424177268,127.131545228511,131.823890564804,154.428945310722,145.404801729156,140.109200450078,135.741881691829,116.511520360991,136.968322041946,128.930805752574,140.975941110041,139.535776199882,122.644532108509,142.056759773518,141.319667874759,133.176790636531,137.189081592141,147.112995771106,113.082043015369,175.80051089213,131.86593403314
TPI1,127.149354753825,136.843091668154,167.021484620754,123.667884217557,122.184792495884,120.384627333974,123.543156248578,112.62568457634,129.047947782967,123.622070826487,117.221956460753,116.516038660117,132.154075896388,134.031313469152,125.969797958227,135.095753642368,128.954437270136,142.040686588406,131.890058359849,152.432312880157,123.331571642694,163.048527138438,136.2453959414,131.240976999807
TPM1,104.81230594572,89.733174864363,96.1638850846766,114.507300201441,102.892456838639,101.863915436439,107.741124635387,94.9753907248242,99.5512740040028,118.77414648035,106.565414964321,102.261416909145,93.4748341706161,82.6410689265759,97.8688430290839,100.854894424256,108.956155554446,105.268732192423,117.736003316353,107.831747259667,118.907120642059,105.192598153831,136.2453959414,109.992437866505
TPM4,295.536338076458,385.852651916761,503.595082417122,247.335768435114,304.225293056553,265.826688411671,313.885809771095,303.416956209394,280.218400900156,328.042880755253,684.860400170701,298.727290607321,309.433933806177,195.838499473062,267.443571049774,213.538449305678,199.982817156895,201.164221107438,241.905668016114,244.456264730029,264.360947287928,249.832420615349,588.931711488634,260.607082899617
TPO,129.440334118759,143.573079782981,101.225142194396,114.507300201441,133.562323780926,115.482085949332,130.725897890937,142.042840995534,147.483368894819,131.701944736715,160.558558546243,133.869491226517,141.823886327831,131.253462412797,151.163757549872,128.247581798745,150.331910828286,134.109480738292,124.813030838101,134.930825105028,128.862135393488,149.899452369209,149.43043425831,160.613957566431
TPR,154.068362291797,204.142972816426,184.735884504773,201.532848354537,158.790762717323,162.328592513684,147.964477832599,190.791271633054,162.231705784301,180.181188198082,165.531611244578,174.154291827089,138.600616184017,156.948584684085,170.543726466522,170.581735013865,157.917465961824,153.576986006754,153.121140925093,175.014877751291,160.38634877301,178.827416861513,153.825447030613,150.614645033112
TPSB2,47.5378218223759,65.0565517766632,55.673828206918,22.9014600402883,48.9728520530061,53.9279552310562,50.99746566075,55.4723521047646,58.9933475579276,50.0952182434131,61.807940679306,51.4405915361154,45.1257820134009,61.8071860039097,50.3879191832907,56.6530579790574,65.5116125169138,51.9133473825646,57.9029524506655,59.2792327867277,50.8811865072999,60.4857439384529,57.1351660399421,55.6211759665849
TPTE,61.8564428532121,44.8665874321815,65.7963424263577,64.1240881128072,64.3077855241495,56.106862513119,53.1522881534578,55.4723521047646,84.8029371145209,53.3271678075042,53.2827074821603,58.2580193300584,49.4234755384867,55.5570211271098,49.4189207374582,64.1237908993727,54.478077777223,52.6343660962114,58.5463185890062,47.9879503511605,56.4117502580933,63.1155588922987,30.7650894061227,55.6211759665849
TRAC,151.204638085629,154.789726641026,192.327770169353,183.211680322306,143.950504519442,144.897334257181,158.738590296137,127.75450787764,202.789632230376,138.97383125592,137.114167254093,139.447386694289,153.642543521817,133.336850705064,134.690783970719,130.737826105517,128.264841348905,144.924761442993,133.176790636531,125.897799156574,121.672402517456,142.010007507672,127.455370396794,118.116879299826
TRAF1,137.458761896027,143.573079782981,146.776456181875,174.051096306191,149.391932525332,131.823890564804,133.59899454788,159.69313484705,151.17045311719,114.734209525236,122.195009159088,135.109023552689,137.526192802745,150.003957043196,139.535776199882,133.850631488982,124.816861742752,120.410125179004,138.967085881597,129.285183887244,133.286586394122,134.120562646135,114.270332079884,131.240976999807
TRAF2,140.322486102194,134.599762296544,151.837713291595,169.470804298133,151.865308891645,155.24714384698,133.59899454788,147.085782095967,121.673779338226,129.277982563647,150.612453149573,131.390426574174,124.633112227488,140.281478345952,135.659782416552,155.017708096542,150.331910828286,136.993555592879,128.029861529805,133.237132739693,148.772164896344,149.899452369209,127.455370396794,144.99003173312
TRAF3,138.03150673726,123.383115438499,141.715199072155,119.087592209499,139.498427060078,125.831895539131,139.345187861768,121.030586410395,132.735032005337,138.97383125592,129.299370156709,154.941540771432,120.335418702402,136.114701761419,121.124805729064,130.115265028824,151.711102670748,125.457256174531,151.834408648412,131.543440374358,137.157981019678,118.34167292306,109.875319307581,126.86627776648
TRAF6,153.495617450563,152.546397269417,154.368341846455,164.890512290076,154.338685257959,150.889329282854,163.766509445789,139.521370445317,158.54462156193,154.325591685353,161.268994646005,152.462476119089,150.419273378003,154.865196391819,138.566777754049,142.566486562683,155.848678198132,133.388462024645,137.680353604916,154.69056936727,159.833292397931,152.529267323055,162.61547257522,139.365418433129
TRAF7,155.786596815497,157.033056012635,144.245827627015,169.470804298133,169.673618729102,153.068236564917,152.99239698225,142.883331178939,125.360863560596,144.62974299308,159.137686346719,165.477565543889,125.70753560876,152.781808099552,151.163757549872,157.507952403313,141.367163852288,144.924761442993,151.834408648412,151.867748758378,136.051868269519,178.827416861513,167.010485347523,141.240289533126
TRAT1,138.03150673726,148.059738526199,113.878284968696,109.927008193384,136.035700147239,122.018807795521,132.880720383644,123.552056960612,95.8641897816324,117.158171698305,137.824603353855,157.420605423775,135.377346040203,150.698419807285,138.566777754049,118.286604571658,120.679286215368,123.294200033591,130.603326083168,134.366260983249,117.801007891901,157.788897230747,145.035421486007,135.615676233134
TRBC1/2,199.887949590472,251.252889620216,212.572798608232,261.076644459287,178.57777364783,154.702417026464,227.692910062785,185.748330532621,593.620559801647,173.7172890699,181.161205439345,197.085639861261,185.875244959961,182.643706955374,139.535776199882,116.41892134158,131.712820955058,127.620312315471,122.882932423079,138.318209835698,138.817150144916,155.159082276901,250.515728021285,156.864215366436
TRDC,136.31327221356,145.81640915459,154.368341846455,109.927008193384,121.195441949359,132.913344205835,149.401026161071,135.318919528289,110.612526671114,117.158171698305,120.774136959563,138.207854368117,104.219067983331,153.476270863641,123.062802620729,125.757337491974,117.920902530445,116.084012897124,128.029861529805,116.86477320812,135.49881189444,126.231117784597,127.455370396794,128.116191833145
TREM1,135.740527372326,125.626444810108,164.490856065894,119.087592209499,129.110246321562,134.547524667383,147.246203668363,116.828135493368,151.17045311719,134.125906909783,125.036753558136,144.405515998974,135.377346040203,125.003297535997,131.783788633222,143.189047639376,124.127265821521,143.482724015699,131.890058359849,133.237132739693,127.756022643329,160.418712184593,171.405498119826,121.241664466489
TREM2,86.4844710262502,62.8132224050541,68.3269709812176,100.766424177268,86.5681728209704,91.5141058466408,79.0101580659508,88.25146925758,117.986695115855,81.6067264933019,90.2253846697915,81.1893673642303,83.805023739173,88.8912338033757,102.713835258246,107.080505191185,98.612216735986,116.084012897124,92.6447239210648,83.5554900231971,88.4890200126954,97.3031532922939,83.5052426737615,96.2433831331919
TRGC1/2,146.049934514528,121.13978606689,149.307084736735,91.6058401611532,129.110246321562,117.11626641088,135.753817040588,116.828135493368,110.612526671114,160.789490813535,110.117595463131,123.953232617145,125.70753560876,150.698419807285,130.814790187389,127.002459645359,119.300094372906,140.598649161113,115.805904901331,131.543440374358,136.604924644599,107.822413107677,105.480306535278,119.991750399824
TRIM21,160.941300386598,188.439667215162,189.797141614493,201.532848354537,182.040500560669,177.036216667609,165.921331938497,189.950781449648,202.789632230376,180.989175589105,178.319461040297,163.618267054632,182.651974816146,154.17073362773,170.543726466522,172.449418243944,164.81342517413,160.066154429574,149.90431023339,151.867748758378,178.637209150629,144.639822461518,197.775574753646,182.487453733065
TSC1,118.558182135323,118.896456695281,88.5719994200969,96.1861321692108,111.796611757368,116.571539590364,119.233511263162,117.668625676773,103.238358226373,112.310247352168,101.592362265986,110.318377029259,142.898309709103,106.947265669686,113.372818162404,105.212821961107,107.576963711985,92.2903953467816,101.651849857835,98.7987213112128,108.399049515552,110.452228061523,114.270332079884,104.992781599846
TSHR,128.867589277525,132.356432924935,159.429598956174,96.1861321692108,124.163493588935,113.847905487785,140.78173619024,116.828135493368,117.986695115855,122.006096044441,134.982858954806,127.052063432574,120.335418702402,148.615031515019,132.752787079054,123.267093185202,139.987972009826,110.31586318795,120.309467869716,115.735644964564,141.582432020313,163.048527138438,101.085293762975,116.866965233162
TSLP,162.659534910298,134.599762296544,136.653941962435,187.791972330364,137.025050693765,131.279163744288,145.809655339891,136.159409711695,117.986695115855,130.085969954669,137.114167254093,129.531128084917,146.121579852917,130.558999648708,138.566777754049,139.453681179218,148.263123064594,145.64578015664,155.051239340115,145.092979297038,152.6435595219,173.567786953821,167.010485347523,148.114816899782
TSPAN7,140.895230943427,152.546397269417,139.184570517295,109.927008193384,130.59427214135,155.24714384698,173.104073580856,158.012154480239,114.299610893485,146.245717775125,145.639400451238,164.238033217718,217.033523016833,185.421558011729,154.07075288737,166.223807477015,213.774735581508,179.533659698036,155.051239340115,233.164982294462,287.036258666181,142.010007507672,171.405498119826,177.487797466406
TTC30A,143.186210308361,127.869774181717,129.062056297855,146.569344257845,133.067648507663,143.263153795634,134.317268712116,122.711566777206,125.360863560596,124.43005821751,139.245475553379,135.109023552689,143.972733090374,138.198090053686,130.814790187389,147.546975176226,143.43595161598,131.946424597352,144.114014988323,153.561441123714,121.672402517456,139.380192553826,57.1351660399421,152.489516133109
TTK,128.867589277525,105.436480465627,116.408913523556,137.40876024173,124.163493588935,131.823890564804,130.007623726701,114.306664943151,99.5512740040028,137.357856473875,113.669775961942,139.447386694289,140.74946294656,138.892552817775,123.062802620729,116.41892134158,135.850396482442,126.899293601825,135.106889051553,133.237132739693,140.476319270154,181.457231815359,87.9002554460648,119.991750399824
